h1,title_tag,meta_desc,primer_parrafo,num_parrafos,num_h2,h2_textos,tiene_lista_tabla,num_tags,tags_textos,num_enlaces_internos,parrafo_primer_enlace,ancla_primer_enlace,anclas_todas,palabras_body,img_url,img_ancho,img_alt,autor_jsonld,seccion_jsonld,fecha_publicacion,keywords_jsonld,es_sindicado,error,ruta
Conflicto por la Ley de Residuos Sólidos entre empresas y gobierno,Conflicto por la Ley 98-25 de Residuos Sólidos en RD,"La aprobación de la Ley 98-25 de Residuos Sólidos ha generado un intenso debate encabezado por ANADIVE, quien busca consensos.","El punto más crítico se concentra en el Artículo 36, que aumenta hasta un 500 % la contribución especial destinada alFideicomiso DO Sostenible,mecanismo que financia proyectos de gestión ambiental.",37,6,"El corazón del conflicto, el Artículo 36 | Posición de ANADIVE | El caso específico del sector automotriz | Respuesta gubernamental | El conflicto en ciernes | Más Mercado",True,7,"sector automotriz, Ley 98-25, residuos sólidos RD, ANADIVE, pymes República Dominicana, Fideicomiso DO Sostenible, doble tributación automotriz",9,4.0,"Fhabrisia De Jesús, el valor económico de los residuos","Fhabrisia De Jesús, el valor económico de los residuos | Aprovechamiento de residuos en RD: avances y retos | La ley de gestión de residuos sólidos y el impulso al reciclaje | Cómo la sostenibilidad redefine la competitividad dominicana | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión",491,https://revistamercado.do/wp-content/uploads/2026/02/Conflicto-por-la-Ley-de-Residuos-Sólidos-entre-empresas-y-gobierno-1.jpg,1560,Conflicto por la Ley de Residuos Sólidos entre empresas y gobierno,Miguel Vega,Sostenibilidad,2026-02-26T14:51:40-04:00,"sector automotriz, Ley 98-25, residuos sólidos RD, ANADIVE, pymes República Dominicana, Fideicomiso DO Sostenible, doble tributación automotriz",False,,/sostenibilidad/conflicto-por-la-ley-de-residuos-solidos-entre-empresas-y-gobierno/
Inversión minera en RD financia la exploración aurífera,Inversión minera en RD financia la exploración aurífera,Un nuevo proyecto de exploración de oro e inversión minera en RD recibió US$6.5 millones de financiamiento de inversionistas locales.,El objetivo de esta inversión minera esidentificar nuevos depósitos explotablesque fortalezcan la capacidad exportadora del país y diversifiquen su matriz productiva tanto deorocomo entierras raras.,36,5,Contexto internacional y respaldo oficial | Impacto para los negocios | Oportunidades y desafíos | Perspectivas a futuro | Más Mercado,True,9,"rd, oro, slide, tierras raras, Exploración de oro en República Dominicana, Inversión minera RD 2026, Financiamiento proyectos mineros, Modernización minera República Dominicana, Exportación de oro Caribe",8,5.0,"Exportaciones mineras superan US$ 1,043 millones en 5 meses","Exportaciones mineras superan US$ 1,043 millones en 5 meses | Minería lidera las exportaciones dominicanas | 4 tierras raras claves halladas en República Dominicana | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión",411,https://revistamercado.do/wp-content/uploads/2026/03/Minería-lidera-las-exportacione.jpg,1560,Inverisión en minería en República Dominicana,Miguel Vega,Energía y minas,2026-03-05T10:56:09-04:00,"rd, oro, slide, tierras raras, Exploración de oro en República Dominicana, Inversión minera RD 2026, Financiamiento proyectos mineros, Modernización minera República Dominicana, Exportación de oro Caribe",False,,/sostenibilidad/energia-y-minas/inversion-minera-en-rd-financia-la-exploracion-aurifera/
"Plásticos de un solo uso: ¿Ley 225-20, una prohibición costosa o un punto de partida hacia una industria circular?",Ley 225-20 plásticos análisis República Dominicana: Desafíos,Analiza la Ley 225-20 sobre plásticos en la República Dominicana y su impacto en la sostenibilidad ambiental y económica.,"La Ley 225-20, reforzada por su modificación más reciente, propone un marco necesario, pero también deja al descubierto una tensión estructural: la distancia entre un diagnóstico ambiental acertado y un diseño económico que aún no termina de alinearse con ese objetivo. Entender esa brecha es clave para evaluar si el país está construyendo una transición sostenible o encareciendo el camino hacia ella.",9,2,Flash Sale | Flash Sale,False,0,,0,,,,138,https://revistamercado.do/wp-content/uploads/2026/04/cómo-convertir-la-presión-por-eliminar-los-plásticos-de-un-solo-uso-en-una-nueva-industria-rentable-y-coherente-para-RD.webp,1560,,Ana Sosa,Money Invest,2026-04-09T14:44:01-04:00,"exclusive-subscribers, daily-cover-story",True,,/sostenibilidad/plasticos-de-un-solo-uso-ley-225-20-una-prohibicion-costosa-o-un-punto-de-partida-hacia-una-industria-circular/
El eclipse solar histórico que no se repetirá en 157 años ya tiene fecha: cuándo y dónde verlo,El eclipse solar histórico que no se repetirá en 157 años ya tiene fecha: cuándo y dónde verlo,El eclipse solar de 2027 promete ser uno de los más espectaculares del siglo XXI. Conoce todos los detalles aquí.,Elcalendario astronómicoya tiene marcada una fecha que promete quedar en la memoria colectiva el2 de agosto de 2027. Ese día ocurrirá uno de loseclipses solarestotales más espectaculares del siglo XXI. Además tendrá una duración y visibilidad que lo convierten en un evento excepcional.,18,5,Por qué este eclipse es considerado “histórico” | Dónde se verá mejor una franja privilegiada | Un eclipse pensado para ser visto y vivido | Realmente no se repetirá en 157 años | Una oportunidad que no conviene dejar pasar,False,1,Eclipse solar,8,1.0,calendario astronómico,calendario astronómico | eclipses solares | Eclipse solar total de 2026: cuándo ocurrirá y dónde se podrá ver | Eclipse solar más largo del siglo: ¿se verá en República Dominicana o quedará fuera del evento? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,576,https://revistamercado.do/wp-content/uploads/2026/04/El-eclipse-solar-historico-que-no-se-repetira-en-157-anos-ya-tiene-fecha-cuando-y-donde-verlo.jpg,1920,,Elba Reyes,Ciencia y espacio,2026-04-02T11:49:02-04:00,Eclipse solar,False,,/technology/ciencia-y-espacio/el-eclipse-solar-historico-que-no-se-repetira-en-157-anos-ya-tiene-fecha-cuando-y-donde-verlo/
"iPhone 18 Pro Max, Air o 17e: cuál es el mejor iPhone para comprar en 2026","iPhone 18 Pro Max, Air o 17e: cuál es el mejor iPhone para comprar en 2026","Durante años, la respuesta a la pregunta sobre cuál era el mejor iPhone resultaba sencilla: el modelo más reciente y avanzado ocupaba automáticamente ese lugar. Sin embargo, en 2026 la...","La llegada de los nuevos dispositivos de la compañía ha generado un escenario en el que ya no existe un único ganador absoluto. Mientras algunos consumidores buscan la máxima potencia disponible, otros priorizan un equipo ligero para el uso diario o una alternativa económica que les permita acceder al ecosistema de Apple sin realizar una gran inversión.",47,5,iPhone 18 Pro Max: el rey del rendimiento y la productividad | iPhone 17 y iPhone Air: equilibrio y diseño para la mayoría de usuarios | iPhone 17e y generaciones anteriores: las opciones más inteligentes para ahorrar | ¿Cuál es el mejor iPhone para comprar en 2026? | Más Mercado,True,2,"iphone 18, iphone 18 pro",8,8.0,¿Vale la pena esperar al iPhone 18 o es mejor comprar el iPhone 17 ahora?,¿Vale la pena esperar al iPhone 18 o es mejor comprar el iPhone 17 ahora? | El iPhone más barato con Apple Intelligence cae a su precio mínimo en Amazon | ¿Vale la pena el cambio? Las 5 innovaciones clave que llegarán con el iPhone 18 Pro | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,1004,https://revistamercado.do/wp-content/uploads/2026/06/iPhone-18-Pro-Max-Air-o-17e-cual-es-el-mejor-iPhone-para-comprar-en-2026-copy.webp,1560,iPhone 18 Pro Max y iPhone 18 Pro en colores rojo y rosa sobre un fondo negro con el logotipo de Apple.,Jhojhanni Fiorini,Devices,2026-06-11T17:47:20-04:00,"iphone 18, iphone 18 pro",False,,/technology/devices/iphone-18-pro-max-air-o-17e-cual-es-el-mejor-iphone-para-comprar-en-2026/
"iPhone 18 Pro tendrá un diseño radicalmente diferente al 17 Pro, según filtraciones",Apple cambiaría para siempre el diseño del iPhone 18 Pro,"Las filtraciones del iPhone 18 Pro apuntan a un rediseño histórico de Apple, con Face ID bajo la pantalla y una Dynamic Island pequeña.","Las informaciones que circulan desde la cadena de suministro y reconocidos filtradores coinciden en un punto clave: Apple estaría avanzando hacia una pantalla mucho más limpia, reduciendo significativamente los elementos visibles en la parte frontal del dispositivo. De concretarse,el iPhone 18 Pro marcaría un paso importante en la evolución del diseño del iPhoney acercaría a la compañía a su objetivo de ofrecer una experiencia de pantalla prácticamente completa.",19,1,El principio del fin para la Dynamic Island,False,3,"apple, iPhone, iphone 18 pro",7,2.0,iPhone 18 Pro: Apple soluciona el defecto más polémico del 17 Pro,iPhone 18 Pro: Apple soluciona el defecto más polémico del 17 Pro | Apple | ¿Cuándo sale el iPhone 18 Pro? Todo lo que se sabe del lanzamiento de Apple en 2026 | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,756,https://revistamercado.do/wp-content/uploads/2026/06/iPhone-18-Pro-tendra-un-diseno-radicalmente-diferente-al-17-Pro-segun-filtraciones-copy.webp,1560,"Primer plano de un smartphone con triple cámara trasera en color rojo, sostenido en la mano, con iluminación suave y fondo desenfocado.",Elba Reyes,Devices,2026-06-17T17:45:08-04:00,"apple, iPhone, no-paywall, iphone 18 pro",False,,/technology/devices/iphone-18-pro-tendra-un-diseno-radicalmente-diferente-al-17-pro-segun-filtraciones/
Apple cambiaría su calendario: esta es la fecha en que presentaría el iPhone 18,Apple cambiaría su calendario: esta es la fecha en que presentaría el iPhone 18,Apple podría estar a las puertas de una de las transformaciones más importantes en su estrategia comercial de los últimos años. Nuevos reportes provenientes de la cadena de suministro sugieren...,"De acuerdo con el analista Tim Long, en un informe dirigido a Barclays, la firma tecnológica estaría considerando dividir sus lanzamientos en diferentes momentos del año. Esta decisión rompería con más de una década de tradición, en la queAppleconcentró sus anuncios en el mes de septiembre.",45,2,Un cambio estratégico en el calendario de Apple | Más Mercado,False,1,apple,8,6.0,iPhone 18: el modelo más barato no saldrá en 2026 y ya hay fecha,iPhone 18: el modelo más barato no saldrá en 2026 y ya hay fecha | iPhone 17 Air: filtran el iPhone más delgado en la historia de Apple | Apple alerta a usuarios de estos iPhone y iPad antiguos: deben actualizar | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,1012,https://revistamercado.do/wp-content/uploads/2026/03/Esta-sería-la-fecha-en-la-que-Apple-presentaría-el-iPhone-18-y-su-nuevo-modelo-plegable-copy.jpg,1560,,Jhojhanni Fiorini,Technology,2026-03-27T16:27:16-04:00,apple,False,,/technology/esta-seria-la-fecha-en-la-que-apple-presentaria-el-iphone-18-y-su-nuevo-modelo-plegable/
Estos son los celulares en los que WhatsApp dejará de funcionar en Enero de 2026,Estos son los celulares en los que WhatsApp dejará de funcionar en Enero de 2026,Descubre cómo WhatsApp se ha vuelto esencial para la comunicación y qué cambios se avecinan para su uso en 2026.,"De cara a 2026, Meta empresa matriz de WhatsApp ha confirmado cambios en los sistemas operativos compatibles con la aplicación. Como resultado, una serie de teléfonos Android y iPhone dejarán de ser compatibles, lo que significa que ya no podrán enviar ni recibir mensajes, realizar llamadas ni acceder a la plataforma desde esos dispositivos.",41,2,¿Por qué WhatsApp dejará de funcionar en algunos teléfonos? | Más Mercado,True,2,"whatsapp, slide",7,3.0,WhatsApp en 2025: Los dispositivos que quedarán obsoletos,WhatsApp en 2025: Los dispositivos que quedarán obsoletos | WhatsApp lanza una nueva función para evitar distracciones | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,514,https://revistamercado.do/wp-content/uploads/2026/01/Estos-son-los-celulares-en-los-que-WhatsApp-dejará-de-funcionar-en-Enero-de-2026-copy-2.jpg,1560,"Pantalla con el logo de WhatsApp agrietado, que simboliza fallas de compatibilidad en celulares antiguos.",Elba Reyes,Technology,2026-01-19T16:36:57-04:00,"whatsapp, slide",False,,/technology/estos-son-los-celulares-en-los-que-whatsapp-dejara-de-funcionar-en-enero-de-2026/
Índice Global de Innovación 2025: Ranking de los líderes mundiales y América Latina,Índice Global de Innovación 2025: Ranking de los líderes mundiales y América Latina,"El Índice Global de Innovación 2025 revela un panorama de transformación tecnológica, con Suiza como líder global y Chile en Latinoamérica .","Este año, elGIIconfirma el liderazgo de economías avanzadas comoSuiza, Suecia, Estados Unidos, Corea del Sur y Singapur, que han consolidado ecosistemas de innovación robustos, eficientes y sostenibles. Estas naciones destacan por su inversión enI+D, infraestructura digital, talento científico y colaboración público-privada.",39,1,Más Mercado,True,0,,6,16.0,Ranking: Países más competitivos de América Latina en 2025,Ranking: Países más competitivos de América Latina en 2025 | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,698,https://revistamercado.do/wp-content/uploads/2025/09/Índice-Global-de-Innovación-2025.jpg,1560,,Rodrigo Muñoz,IA + INNOVATION,2025-09-22T14:57:05-04:00,,False,,/technology/ia-innovation/indice-global-de-innovacion-2025-donde-se-ubican-los-lideres-mundiales-y-america-latina-en-el-ranking/
iPhone 18 Pro: estos serían los cambios que prepara Apple para 2026,iPhone 18 Pro: estos serían los cambios que prepara Apple para 2026,Anticipa el lanzamiento del iPhone 18 y sus innovaciones. Cambios en diseño y mejoras en conectividad que no querrás perderte.,"A continuación, un análisis detallado de los cambios que podrían marcar un antes y un después en la estrategia de la compañía.",44,2,Pantalla más limpia y evolución de la Dynamic Island | Más Mercado,True,5,"apple, iPhone, slide, iphone 18, iphone 18 pro",9,4.0,Apple,Apple | Apple confirma evento el 4 de marzo: ¿llega el iPhone 17e y el MacBook M5? | Apple rompe récord histórico de ventas impulsada por iPhone | WhatsApp deja de funcionar en estos iPhone en 2026: lista de modelos sin soporte | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,782,https://revistamercado.do/wp-content/uploads/2026/02/iPhone-18-Pro-estos-serían-los-cambios-que-prepara-Apple-para-2026-copy.jpg,1560,,Jhojhanni Fiorini,Technology,2026-02-20T11:55:01-04:00,"apple, iPhone, slide, iphone 18, iphone 18 pro",False,,/technology/iphone-18-pro-estos-serian-los-cambios-que-prepara-apple-para-2026/
